-0.00,-0.00,0.10,-0.00,-0.00
-0.00,-0.00,0.10,-0.00,-0.00
-0.00,-0.00,0.10,-0.00,-0.00
-0.00,-0.00,0.10,-0.00,-0.00
-0.00,-0.00,0.10,-0.00,-0.00
-0.00,-0.00,0.10,-0.00,-0.00
-0.00,-0.00,0.10,-0.00,-0.00
-0.00,-0.00,0.10,-0.00,-0.00
-0.00,-0.00,0.10,-0.00,-0.00
-0.00,-0.00,0.10,-0.00,-0.00
-0.00,-0.00,0.10,-0.00,-0.00
-0.00,-0.00,0.10,-0.00,-0.00
-0.00,-0.00,0.10,-0.00,-0.00
-0.00,-0.00,0.10,-0.00,-0.00
-0.00,-0.00,0.10,-0.00,-0.00
-0.00,-0.00,0.10,-0.00,-0.00
-0.00,-0.00,0.10,-0.00,-0.00
-0.00,-0.00,0.10,-0.00,-0.00
-0.00,-0.00,0.10,-0.00,-0.00
-0.00,-0.00,0.10,-0.00,-0.00
-0.00,-0.00,0.10,-0.00,-0.00
-0.00,-0.00,0.10,-0.00,-0.00
-0.00,-0.00,0.10,-0.00,-0.00
-0.00,-0.00,0.10,-0.00,-0.00
-0.00,-0.00,0.10,-0.00,-0.00
-0.00,-0.00,0.10,-0.00,-0.00
-0.00,-0.00,0.10,-0.00,-0.00
-0.00,-0.00,0.10,-0.00,-0.00
-0.00,-0.00,0.10,-0.00,-0.00
-0.00,-0.00,1.17,-0.00,0.06
-0.00,-0.00,7.40,-0.00,2.03
-0.00,-0.00,9.64,-0.00,3.07
-0.00,-0.00,8.85,-0.00,3.64
-0.00,-0.00,8.50,-0.00,3.60
-0.00,-0.00,9.08,-0.00,3.30
0.16,0.16,10.56,2.46,4.96
1.65,1.65,11.66,10.95,12.85
6.01,6.01,18.63,22.03,21.47
10.52,10.52,36.11,35.27,35.25
16.77,16.77,61.57,54.40,48.67
0.01,0.01,70.71,74.52,57.03
-0.00,-0.00,63.83,81.81,56.96
-0.00,-0.00,60.78,79.37,57.20
0.25,0.25,70.46,75.59,57.90
3.66,3.66,67.96,78.46,59.83
5.51,5.51,66.88,77.82,59.02
8.65,8.65,65.88,77.56,59.71
12.34,12.34,62.81,77.26,59.47
11.40,11.40,58.49,77.23,59.72
18.28,18.28,59.65,76.80,61.38
20.38,20.38,61.25,78.44,62.51
20.67,20.67,60.02,72.01,63.78
23.82,23.82,63.19,70.69,64.65
26.23,26.23,64.75,71.29,63.83
28.31,28.31,61.06,68.24,65.00
26.83,26.83,57.90,67.08,66.85
28.69,28.69,55.99,67.12,69.14
27.13,27.13,53.40,68.54,68.79
27.04,27.04,56.57,70.41,70.10
25.00,25.00,55.87,71.64,68.98
25.79,25.79,55.20,73.68,70.67
26.00,26.00,58.14,74.86,70.40
23.32,23.32,50.03,74.42,68.92
23.72,23.72,47.83,73.52,68.61
26.34,26.34,47.12,71.59,68.31
26.40,26.40,42.86,69.88,70.32
24.28,24.28,42.47,68.02,66.22
25.32,25.32,44.07,67.72,67.95
23.01,23.01,42.53,67.70,65.28
23.82,23.82,47.69,66.82,69.96
22.89,22.89,44.27,66.49,66.85
23.43,23.43,50.10,67.91,68.92
25.21,25.21,48.63,69.61,69.67
24.30,24.30,41.56,68.62,71.48
24.16,24.16,42.65,68.00,70.66
25.23,25.23,43.16,68.70,70.64
25.65,25.65,43.81,68.47,69.94
22.11,22.11,39.46,68.82,72.62
26.33,26.33,41.18,67.48,70.51
25.27,25.27,39.25,68.52,71.06
24.73,24.73,39.71,69.47,70.57
26.08,26.08,41.09,68.63,71.62
29.34,29.34,41.17,69.53,70.37
29.02,29.02,41.74,70.51,70.95
27.35,27.35,41.24,70.73,68.80
25.17,25.17,41.17,69.72,72.14
25.62,25.62,41.59,69.23,71.02
25.57,25.57,38.08,69.96,69.79
25.58,25.58,35.86,69.54,70.31
28.33,28.33,38.90,67.82,70.28
26.49,26.49,38.40,67.77,71.10
22.48,22.48,40.73,68.48,68.47
16.31,16.31,49.13,72.26,67.87
13.23,13.23,62.76,72.79,67.39
1.56,1.56,68.41,80.26,68.92
-0.00,-0.00,55.56,84.34,67.71
2.78,2.78,63.93,79.98,68.48
7.11,7.11,72.51,80.46,66.87
4.53,4.53,68.33,82.79,66.63
9.70,9.70,66.29,81.56,66.11
10.33,10.33,62.02,81.60,65.27
12.98,12.98,59.17,82.38,66.65
11.67,11.67,53.15,82.33,66.16
20.31,20.31,52.99,81.82,66.09
22.98,22.98,57.25,82.00,70.42
23.15,23.15,50.11,79.58,70.97
22.72,22.72,56.18,78.08,72.46
23.59,23.59,60.52,77.38,73.75
27.20,27.20,56.04,77.45,73.21
28.60,28.60,53.04,75.00,74.76
24.94,24.94,49.07,73.57,74.41
26.49,26.49,54.90,70.13,74.17
28.52,28.52,49.93,71.22,73.51
30.19,30.19,52.17,69.57,72.30
28.28,28.28,53.42,71.87,71.38
31.46,31.46,54.29,70.53,71.45
26.79,26.79,52.38,70.33,71.95
28.66,28.66,44.58,65.28,70.30
27.44,27.44,45.97,65.64,71.88
29.86,29.86,48.83,66.16,71.64
31.54,31.54,48.81,65.71,71.66
31.45,31.45,46.99,63.35,70.55
29.02,29.02,44.57,65.09,68.98
31.04,31.04,47.18,67.54,70.36
31.59,31.59,50.80,63.53,68.40
31.80,31.80,52.74,61.53,68.93
33.44,33.44,51.83,60.71,68.03
31.29,31.29,50.26,64.82,68.39
30.97,30.97,48.80,67.26,66.53
30.36,30.36,46.63,66.02,68.98
31.87,31.87,55.22,65.15,68.21
28.28,28.28,50.56,65.75,68.91
34.51,34.51,53.88,67.07,68.40
31.72,31.72,50.64,67.10,65.80
28.85,28.85,59.22,67.57,68.48
27.90,27.90,51.37,67.24,67.44
31.53,31.53,55.72,68.13,68.71
30.55,30.55,55.04,65.23,69.32
27.36,27.36,63.13,64.33,70.26
29.50,29.50,54.55,63.66,70.53
26.16,26.16,56.11,66.12,71.97
27.24,27.24,58.82,63.46,71.79
26.44,26.44,61.91,61.96,72.28
27.27,27.27,54.07,64.29,72.35
29.54,29.54,58.82,65.18,72.07
28.37,28.37,58.42,61.75,72.70
27.91,27.91,55.70,61.88,72.52
26.25,26.25,49.06,61.89,72.58
28.78,28.78,55.53,61.46,72.32
30.62,30.62,54.50,59.83,72.78
29.63,29.63,51.56,56.93,71.95
31.27,31.27,46.32,57.61,71.72
29.95,29.95,53.17,59.33,71.54
29.49,29.49,51.17,57.14,70.37
29.73,29.73,51.46,56.93,69.58
28.87,28.87,45.35,55.71,69.50
29.55,29.55,50.25,58.70,69.28
25.44,25.44,52.78,57.25,65.92
27.24,27.24,51.72,58.22,65.14
30.79,30.79,49.30,58.03,67.49
28.45,28.45,48.29,57.55,66.08
26.69,26.69,49.56,59.45,66.59
27.44,27.44,48.71,57.23,65.85
27.90,27.90,52.55,55.45,65.55
24.44,24.44,51.60,56.40,64.20
25.78,25.78,47.98,58.01,66.52
27.14,27.14,45.25,56.14,65.51
28.24,28.24,53.20,55.51,65.97
31.53,31.53,50.51,46.80,66.57
32.12,32.12,43.73,50.13,64.75
30.78,30.78,45.49,50.38,68.59
32.87,32.87,51.59,50.50,64.72
29.94,29.94,42.21,50.47,67.80
26.81,26.81,43.74,50.28,65.36
28.36,28.36,44.80,48.58,68.18
29.91,29.91,47.25,49.03,67.66
34.15,34.15,37.36,52.51,68.27
31.30,31.30,41.70,54.42,67.66
27.99,27.99,42.41,55.50,68.65
30.19,30.19,45.74,55.53,67.74
28.50,28.50,34.80,55.96,69.72
30.56,30.56,35.79,55.96,69.52
32.84,32.84,41.58,55.40,68.94
26.51,26.51,46.23,53.33,68.19
12.50,12.50,56.23,58.40,67.28
6.31,6.31,64.39,75.89,66.28
3.15,3.15,50.11,79.30,62.78
10.24,10.24,59.41,79.61,67.57
13.80,13.80,65.34,78.20,63.66
13.51,13.51,63.67,81.26,67.88
19.40,19.40,57.70,81.74,66.78
25.58,25.58,60.07,82.88,65.30
27.18,27.18,61.23,82.64,68.14
28.42,28.42,57.39,80.85,65.04
31.16,31.16,52.63,80.46,66.39
34.45,34.45,53.70,79.75,60.16
37.71,37.71,50.45,80.85,67.36
37.18,37.18,51.83,77.81,63.49
38.40,38.40,46.62,77.13,67.91
35.95,35.95,50.45,76.14,63.60
32.72,32.72,50.47,76.77,68.18
35.04,35.04,50.88,72.74,66.45
34.43,34.43,57.60,76.74,68.35
36.01,36.01,52.70,74.88,68.28
38.02,38.02,51.65,71.64,67.83
34.70,34.70,45.05,71.57,65.53
33.21,33.21,46.16,68.51,68.32
32.35,32.35,43.59,69.83,66.59
35.45,35.45,43.21,67.03,70.07
31.57,31.57,38.93,68.51,65.20
33.36,33.36,43.74,68.35,70.70
34.42,34.42,46.97,66.39,65.29
36.68,36.68,47.06,67.45,71.10
34.31,34.31,50.15,67.01,65.95
36.62,36.62,44.84,70.27,68.63
34.35,34.35,44.40,65.71,62.21
33.67,33.67,41.18,66.93,70.76
31.85,31.85,43.18,64.61,61.49
31.31,31.31,42.83,69.48,68.71
30.51,30.51,40.90,65.01,63.65
29.62,29.62,40.37,66.76,66.24
30.80,30.80,43.30,64.23,63.19
31.04,31.04,41.46,65.35,64.51
30.85,30.85,43.38,67.10,63.65
32.10,32.10,42.82,68.16,66.43
32.25,32.25,41.93,70.03,63.77
30.32,30.32,38.70,69.90,68.00
28.63,28.63,42.19,68.29,67.17
31.57,31.57,41.31,66.04,67.78
30.04,30.04,37.46,67.30,69.78
32.00,32.00,38.22,59.63,68.31
33.65,33.65,36.96,60.67,70.73
34.42,34.42,40.22,52.33,71.72
33.16,33.16,38.35,53.50,72.03
33.23,33.23,35.02,59.58,71.57
32.44,32.44,37.63,62.49,71.66
30.84,30.84,42.06,65.45,73.08
28.05,28.05,44.38,61.06,68.82
16.87,16.87,49.89,56.31,70.12
8.48,8.48,65.17,66.24,67.27
1.94,1.94,60.77,80.61,66.78
0.72,0.72,57.53,80.51,64.46
6.59,6.59,65.05,81.56,70.51
11.01,11.01,70.20,80.76,67.44
14.54,14.54,65.44,82.94,69.70
17.22,17.22,60.30,82.31,71.18
18.61,18.61,60.11,81.49,67.81
18.42,18.42,60.52,79.63,72.09
18.62,18.62,59.22,80.78,71.03
21.53,21.53,54.32,80.91,71.47
25.02,25.02,53.46,79.04,71.95
26.96,26.96,54.79,80.15,69.42
27.29,27.29,53.13,77.56,72.01
23.46,23.46,51.81,78.51,68.64
24.32,24.32,55.57,77.89,72.21
23.97,23.97,59.06,78.60,69.65
21.26,21.26,58.93,80.24,71.52
23.02,23.02,55.87,77.61,68.17
29.15,29.15,51.70,74.05,69.34
30.78,30.78,53.41,75.76,71.81
32.25,32.25,49.07,70.66,70.63
33.45,33.45,50.18,71.61,71.77
31.01,31.01,49.34,69.13,70.57
30.35,30.35,51.07,69.11,69.68
28.36,28.36,51.33,66.00,70.41
33.36,33.36,50.76,61.65,68.38
33.75,33.75,51.06,63.72,68.40
34.83,34.83,50.55,63.06,69.63
32.51,32.51,46.98,60.17,66.05
31.59,31.59,42.90,63.09,68.18
33.47,33.47,43.84,64.95,68.25
30.72,30.72,42.25,63.38,68.34
32.65,32.65,42.93,58.10,69.73
27.68,27.68,38.50,57.90,69.34
30.81,30.81,38.83,51.19,72.18
31.73,31.73,42.31,53.93,70.21
32.80,32.80,41.92,50.92,72.81
34.12,34.12,45.14,56.83,70.35
32.82,32.82,40.96,63.20,72.16
29.90,29.90,39.00,61.24,70.86
29.40,29.40,38.95,60.44,71.78
31.08,31.08,38.44,59.77,73.15
31.60,31.60,35.17,62.24,71.36
28.38,28.38,37.45,60.92,70.89
30.32,30.32,36.31,57.51,68.92
30.23,30.23,37.93,58.58,68.22
29.27,29.27,34.50,60.13,68.56
30.20,30.20,40.17,58.79,68.56
30.76,30.76,36.70,59.68,68.01
31.57,31.57,38.61,58.91,67.99
30.84,30.84,36.00,59.77,69.60
31.32,31.32,34.49,57.50,70.28
28.27,28.27,31.60,56.97,69.30
27.03,27.03,31.02,57.06,68.08
28.85,28.85,34.26,59.66,69.36
29.33,29.33,31.96,60.60,66.95
27.87,27.87,31.33,58.71,68.30
28.02,28.02,32.13,59.65,63.59
28.30,28.30,31.93,59.03,66.99
27.22,27.22,31.09,58.67,67.45
27.07,27.07,26.53,59.65,68.95
25.72,25.72,29.71,57.12,69.31
24.62,24.62,30.42,54.44,71.14
27.11,27.11,31.89,53.84,71.74
27.29,27.29,28.02,54.45,70.88
25.36,25.36,26.62,52.50,72.12
25.33,25.33,29.16,50.56,69.64
24.68,24.68,24.55,46.81,71.36
25.05,25.05,26.93,48.84,67.48
26.15,26.15,31.66,48.27,69.20
26.89,26.89,27.74,48.68,67.56
25.90,25.90,32.03,51.97,68.41
24.46,24.46,29.58,51.86,64.89
23.72,23.72,25.75,50.94,67.19
23.94,23.94,25.11,52.01,66.68
23.18,23.18,25.22,50.97,67.66
24.78,24.78,26.02,49.88,67.56
25.96,25.96,28.22,50.65,67.58
27.51,27.51,24.38,47.62,69.03
27.07,27.07,26.33,49.90,67.19
24.69,24.69,26.06,49.14,69.71
23.65,23.65,25.59,51.41,67.56
23.32,23.32,22.23,49.18,68.20
25.52,25.52,21.87,46.57,67.82
25.17,25.17,28.84,38.78,66.12
24.93,24.93,26.43,39.80,68.09
